"DATE","PRECIP","PET","FLOW_cumecs"
"1960-04-15",1.49319666894571,1.44309472425685,NA
"1960-04-16",0.00326369466222439,1.45442473926192,NA
"1960-04-17",0,1.40822716059613,NA
"1960-04-18",0,1.53690109848162,NA
"1960-04-19",0,1.61654280489929,NA
"1960-04-20",0,1.85954344424477,NA
"1960-04-21",0,1.85860276894212,NA
"1960-04-22",0,1.83264455020093,NA
"1960-04-23",0,1.87050438774309,NA
"1960-04-24",0,1.80498788587829,NA
"1960-04-25",0.544330409913146,1.86674069688595,NA
"1960-04-26",0,1.94980274934157,NA
"1960-04-27",0,1.73316904077287,NA
"1960-04-28",0.0132065270486052,1.71249991841199,NA
"1960-04-29",0,1.6410253887466,NA
"1960-04-30",0,1.72335605146363,NA
"1960-05-01",0.2947335009686,1.79315392724665,NA
"1960-05-02",1.15147895785352,1.90259895101285,NA
